GeneID,GeneName
54210,TREM1
64174,DPEP2
80183,PACER
54920,DUS2
26511,CHIC2
55841,WWC3
10313,RTN3
4815,NINJ2
64231,M4A6A
51327,AHSP
10023,FRAT1
79845,RN122
50856,CLC4A
53829,P2Y13
55142,HAUS2
728,C5AR1
29116,MYLIP
56996,S12A9
55924,INKA2
51348,KLRF1
55262,TPC14
3049,HBAT
54682,MANS1
26000,TB10B
81788,NUAK2
50807,ASAP1
79958,DEN1C
10086,HHLA1
27141,CIDEB
80896,NPL
11086,ADA29
2867,FFAR2
51271,UBAP1
29108,ASC
55603,TET5A
80853,KDM7A
29982,NRBF2
55793,MINY1
158747,MSPD2
64419,MTMRE
9343,U5S1
51028,VPS36
56900,KISHB
51645,PPIL1
64327,LMBR1
55331,ACER3
56896,DPYL5
11164,NUDT5
54947,PCAT2
29070,CF263
79041,TM38A
28982,FLVC1
55137,FIGN
129807,NEUR4
6836,SURF4
57414,RHBD2
84232,MAF1
57410,SCYL1
54949,SDHF2
54461,FBXW5
84886,CA198
83742,MALD1
54936,ADPRS
10809,STA10
57095,PITH1
25930,PTN23
83590,TMUB1
57189,DEN11
51530,ZC3C1
58480,RHOU
26022,TMM98
83985,SPNS1
84280,BTBDA
55527,FEM1A
83719,YPEL3
56916,SMRCD
57407,NMRL1
91612,CHUR
26061,HACL1
84287,ZDH16
170463,SSBP4
10459,MD2L2
84081,NSRP1
84246,MED10
9069,CLD12
54749,EPDR1
94103,ORML3
80851,3BP5L
55437,STRAB
54931,TM10C
84265,RPC7L
2706,CXB2
10194,TSH1
57026,PLPP
51259,TM216
83643,CCDC3
84266,ALKB7
50484,RIR2B
58475,MS4A7
81532,MOB2
219402,IF3M
57647,DHX37
28989,NTM1A
51545,ZN581
29950,SRTD1
54935,DUS23
57409,MI4GD
84261,FBXW9
7589,ZSC21
100534599,ISY1
2635,GBP3
83707,TRPT1
58191,CXL16
84286,TM175
114879,OSBL5
56963,RGMA
93183,PIGM
83862,TACAN
59345,GBB4
51010,EXOS3
51122,COMD2
6860,SYT4
83694,RPKL1
84249,PSD2
54823,SWT1
79626,TP8L2
90592,ZN700
93145,NOE2
83853,ROP1L
51225,ABI3
84417,AUGN
83982,I27L2
10870,HCST
1427,CRYGS
84000,TMPSD
83479,DDX59
51661,FKBP7
84251,SGIP1
54742,LY6K
84645,EVG1
84519,ACRBP
84281,SMAKA
29765,TMOD4
728577,CNT3B
9476,NAPSA
64407,RGS18
90799,CEP95
23440,OTP
83888,FGFP2
57222,ERGI1
4343,MOV10
83931,STK40
56127,PCDB9
91074,AN30A
653857,ARP3C
10117,ENAM
53632,AAKG3
83639,TX101
83538,ODAD4
136319,MTPN
56670,SUCR1
83636,CS012
84226,S31H1
51529,APC11
64432,RT25
55845,BRK1
9253,NUMBL
57486,NEUL
51305,KCNK9
56832,IFNK
64805,P2Y12
83889,WDR87
59284,CCG7
50808,KAD3
55929,DMAP1
54763,ROP1A
317702,VN1R3
337867,UBAC2
260425,MAGI3
57508,INT2
84518,CNFN
79102,RNF26
9068,ANGL1
83661,M4A8
84707,BEX2
84557,MLP3A
83857,TMTC1
84647,PG12B
85016,CF300
84306,PDD2L
84309,TIRR
84310,CHOLN
84803,GPAT3
84529,CDIN1
84808,PERM1
84814,PLPP7
84318,CCD77
57153,CTL2
57533,TBC14
197370,NSE1
29934,SNX12
63905,MANBL
116151,F210B
153339,KISHA
89891,DC2I2
55959,SULF2
220002,CYAC3
57648,NHSL3
83986,F234A
7920,ABHGA
89796,NAV1
57184,F219B
57655,ASTRA
29952,DPP2
116092,TDIF1
58476,T53I2
84706,ALAT2
92799,SHKB1
127262,TPRGL
84532,ACS2L
339123,JMJD8
84572,GNPTG
389541,LTOR4
340061,STING
91663,MYADM
80854,SETD7
84317,CC115
91012,CERS5
90120,TM250
56931,DUS3L
64426,SDS3
124446,TM219
80790,CMIP
84336,TM101
389203,SIM20
550643,NBDY
91272,BOD1
115024,5NT3B
84993,UBL7
81572,PDRG1
57169,ZNFX1
128866,CHM4B
57583,TM181
221184,CPNE2
84926,SPRY3
25942,SIN3A
90441,ZN622
84337,ELOF1
440275,E2AK4
93663,RHG18
118813,ZFY27
140809,SRXN1
90324,CCD97
54407,S38A2
90809,PP4P1
85461,TANC1
63939,F217B
90550,MCU
79699,ZY11B
83699,SH3L2
90780,PYGO2
64115,VISTA
90135,BTBD6
138716,RP25L
493753,COA5
100303755,PT117
162989,DEDD2
221927,BRAT1
84955,NUDC1
56850,GRAP1
85013,TM128
219988,PATL1
64651,CSRN1
100505573,INAM2
54534,RM50
85450,IPRI
84967,LSM10
152007,GAPR1
90313,P5I13
124808,CCD43
283377,SPRY4
57659,ZBTB4
339745,SPOPL
151354,LRAT1
124976,SPNS2
122830,NAA30
81610,FA83D
55588,MED29
57475,PKHH1
57182,ANR50
29801,ZDHC8
93058,CQ10A
84946,LTV1
200942,KLD8B
140739,UBE2F
221895,JAZF1
221955,DGLB
83695,RHNO1
113802,HENMT
64841,GNA1
126003,TPPC5
89849,A16L2
729438,CAST2
255743,NPNT
28512,KBRS1
317649,IF4E3
84334,COA8
142891,SAMD8
90007,MIDN
90407,TM41A
222166,MTURN
115209,OMA1
84925,DIRC2
81844,TRI56
222236,NAPEP
84752,B3GN9
286257,PAXX
219854,TM218
114785,MBD6
375743,PTAR1
25946,Z385A
115294,PCMD1
123016,TTC8
147015,DHR13
146198,ZFP90
221120,ALKB3
145567,TTC7B
221504,ZBTB9
130617,ZFN2B
84132,UBP42
57688,ZSWM6
161198,CLC14
196394,AMN1
223082,ZNRF2
92737,DNER
200186,CRTC2
91603,ZN830
92344,GORAB
55529,PP4P2
92312,MEX3A
133746,JMY
84133,ZNRF3
120534,AL14E
222194,RSBNL
84875,PAR10
8463,TEAD2
115704,EVI5L
57687,VAT1L
85315,PAQR8
221908,PPR35
80325,ABTB1
116224,PBIR1
92002,CCNQ
85313,PPIL4
57224,NHSL1
84142,ABRX1
84876,ORAI1
387885,CFA73
84085,FBX30
63922,CTF18
729852,UMAD1
388272,CP087
134111,U2QL1
652968,CAST1
124935,LAT4
57636,RHG23
90637,ZFN2A
25925,ZN521
93100,PNCB
374969,SVBP
57695,UBP37
124997,WDR81
91607,SLN11
285440,CP4V2
345757,F174A
168455,CC71L
84498,F120B
729967,MORN2
54757,FA20A
219972,MPEG1
134353,LSM11
79827,CLMP
161742,SPRE1
130502,TTC32
64282,PAPD5
254295,PHYD1
285362,SUMF1
283464,GXLT1
57633,LRRN1
81706,PP14C
91039,DPP9
29945,APC4
728568,UQCC6
138311,DIK1B
94031,HTRA3
201627,DEN6A
25766,PR40B
254170,FBX33
285704,RGMB
115677,NOSTN
253558,LCLT1
94274,PP14A
374659,MESH1
132789,GNPI2
166929,SMS2
168850,ZN800
403341,ZBT34
84958,SYTL1
169714,QSOX2
130271,PKHH2
201973,PRIPO
84514,GHDC
221150,SKA3
100131017,ZN316
203328,SUSD3
643988,FND10
112476,PRRT2
338657,CATAC
152518,NFXL1
285550,F200B
283899,IN80E
115509,ZN689
100507421,T178B
255783,INAM1
123879,DCNL3
1840,DTX1
26579,MYEOV
57801,HES4
165215,F171B
286319,TUSC1
90673,PPR3E
126374,WTIP
64409,GLT17
121506,ERP27
134147,CMBL
25851,TCPR1
126133,A16A1
129563,DI3L2
151963,M21D2
123283,SYTC2
6100,RP9
146330,FXL16
146705,AP4AT
90529,STPG1
55808,SIA7A
115992,RN166
116535,MRGRF
135932,TM139
116238,TLCD1
404550,CP074
84141,EVA1A
167838,TXLNB
399909,PCX3
93343,MB12A
129293,TIKI1
57722,IGDC4
90293,KLH13
389289,AX2R
339344,MYPOP
203447,NRK
644538,SIM10
284613,C56D1
10569,SLU7
147650,SACA6
140576,S10AG
150946,GARE2
84135,UTP15
57221,BIG3
124220,PAUF
90693,CC126
168537,GIMA7
140838,NANP
120425,JAML
151742,PPM1L
255488,R144B
116448,OLIG1
9951,HS3S4
375748,ER6L2
126969,CTL3
147906,DACT3
116115,ZN526
85441,HELZ2
55728,N4BP2
119710,IFTAP
374403,TB10C
84680,1A1L1
54753,ZN853
91523,PED1B
221476,PI16
253769,WDR27
80817,CEP44
120376,OCAT2
131870,NUD16
84959,UBS3B
91942,NDUF2
90268,OTUL
375775,PLPL7
130497,OSR1
441150,CF226
57567,ZN319
344558,SH3R3
84930,GWL
146059,CDAN1
128346,CA162
65078,RTN4R
283643,TEDC1
160335,TMTC2
129831,RBM45
340277,F221A
116844,A2GL
64926,RASL3
85414,S45A3
159013,CX038
137075,CLD23
170261,ZCH12
100506243,KRBX1
115330,GP146
348093,RBPS2
399512,S2535
169044,COMA1
221303,F162B
256691,MAMC2
7567,ZNF19
80320,SP6
57571,CRNS1
84190,MET25
388743,CAN8
203260,CC107
84432,PROK1
285193,DUS28
200931,OSTA
340481,ZDH21
203859,ANO5
146713,RFOX3
340252,ZN680
85455,DISP2
392617,ELFN1
440335,SIM22
150468,CKP2L
151176,ERFE
115362,GBP5
400954,EMAL6
100128927,ZBT42
374383,NR3L1
255043,TM86B
643008,SMIM5
145853,CO061
143503,O51E1
254427,PRSR2
5067,CNTN3
283219,KCD21
402573,SACDR
133121,ENPP6
93273,LEMD1
388564,TM238
284131,ENDOV
641649,TMM91
146225,CKLF2
254956,MORN5
57540,DISP3
90381,TICRR
116442,RB39B
84630,TTBK1
644353,ZCC18
57121,LPAR5
282969,FUCM
140825,NEUL2
8831,SYGP1
93166,PRDM6
150372,NFAM1
402415,XKR2
342035,GLDN
219537,SMTL1
401207,YD286
345462,ZN879
375190,F228B
388419,BTBDH
79192,IRX1
170392,OIT3
644844,PHGR1
387914,SHSA2
94086,HSPB9
119180,LYZL2
399694,SHC4
130013,ACMSD
139065,SLIK4
100507203,SMLR1
125228,F210A
197135,PATL2
257101,ZN683
57495,NWD2
158584,FAAH2
342918,CS081
123264,OSTB
388588,SMIM1
246329,STAC3
167359,NIM1
120103,S36A4
201140,DRS7C
388630,TIKI2
116173,CKLF5
374973,TEX38
400745,SH2D5
159371,S35G1
342979,PALM3
162083,TNT
257177,FLTOP
100329135,TR5OS
58512,DLGP3
100129239,CX05B
125875,CLDN2
346171,ZFP57
256536,TCRGL
5535,CANB2
284257,BD1L2
126668,TDR10
168433,RN133
151531,UPP2
653140,F228A
163404,PLPR5
89869,PLCZ1
219557,TEX47
132612,ADAD1
284067,CF97D
283953,TM114
124817,CNTD1
389124,IQCF5
729059,TEX46
158297,SAXO1
339669,CMIP4
134288,TM174
10717,AP4B1
56133,PCDB2
9290,GPR55
83881,MIXL1
58531,PRM3
7391,USF1
8320,EOMES
26301,GBGT1
1128,ACM1
3209,HXA13
9241,NOGG
58524,DMRT3
90639,COX19
57696,DDX55
91056,AP5B1
57451,TEN2
256281,NUD14
3225,HXC9
284422,SIM24
56884,FSTL5
54627,MAP10
57453,DSCL1
26153,KI26A
83886,PRS27
729085,GAK1A
83992,CTTB2
199800,ADM5
57562,CE126
338324,S1A7A
154790,CLC2L
84189,SLIK6
140699,MROH8
90625,SUPYN
115196,ZN554
266727,MDGA1
92293,T132C
400713,ZN880
140453,MUC17
30010,NXPH1
87769,GGACT
84074,QRIC2
54033,RBM11
115399,LRC56
390595,UBA1L
127396,ZN684
93082,NEUL3
440498,HSBPL
338699,ANR42
84215,ZN541
60675,PROK2
57497,LRFN2
284615,AN34A
653643,GOG6D
128646,SIRPD
3743,KCNA7
100310812,SPE2B
90060,CC120
345895,RSH4A
84628,NTNG2
140886,PABP5
140873,CT173
57528,KCD16
85293,KRA33
140711,TLDC2
94233,OPN4
92736,OTOP2
55902,ACSA
200959,GBRR3
200312,RN215
83401,ELOV3
6725,SRMS
140687,GCNT7
390066,O52D1
728224,KRA48
85289,KRA45
85290,KRA43
83900,KRA93
100132386,KRA49
728279,KRA22
390059,O51M1
286436,H2BFM
57661,PHRF1
92745,S38A5
143458,LRAD3
120379,PIHD2
201292,TRI65
157285,PRAG1
152189,CKLF8
84441,MAML2
83860,TAF3
374986,MIGA1
2793,GBGT2
115361,GBP4
153129,S38A9
131076,MIX23
113828,FA83F
155038,GIMA8
375387,LRC33
128989,TNG2
220004,SAXO4
84547,PGBD1
163087,ZN383
140458,ASB5
151516,APRV1
284069,F1712
199675,MCEM1
155382,VP37D
161253,REM2
100287482,SMKR1
284013,VMO1
100113407,T170B
284415,VSTM1
167681,PRS35
219539,YPEL4
124411,KRBX5
221424,LRC73
161823,ADAL
196051,PLPP4
126695,KDF1
100130933,SMIM6
162466,PHOP1
124975,GGT6
161753,CMA1C
149483,CCD17
347744,CF052
157773,CH048
440956,IQCF6
390205,LR10B
114798,SLIK1
401097,CC080
124093,CCD78
645027,EVPLL
401494,HACD4
101927581,CC182
84676,TRI63
646658,SYN1L
284485,RIAD1
220047,CCD83
152110,NEK10
100507050,TPBGL
161882,FOG1
160728,SC5A8
200159,SMIP3
131920,TM207
100131980,Z705G
574414,PRR9
153770,PL8L1
353324,SPT12
100129969,S31F3
152065,CC022
200845,KCTD6
197259,MLKL
157378,TMM65
158763,RHG36
201799,TM154
116362,RET7
729956,SHSA7
134526,ACO12
256710,GPRL1
339541,ARMD1
137835,TMM71
100130733,LRR70
132158,GLCTK
152789,JKIP1
162979,ZN296
751071,CSKMT
147807,ZN524
255631,COOA1
253430,IPMK
282996,RBM20
374920,ZSWM9
130132,RFTN2
391712,TRI61
136051,ZN786
166012,CHSTD
100125288,ZGLP1
134121,CFA90
84332,DYDC2
117154,DACH2
644186,SYCE3
340267,COSA1
143678,FREY
201243,SPEM2
84467,FBN3
219293,ATD3C
402682,UFSP1
283152,DRC12
63948,DMRTB
138240,CI057
100507650,R212B
3042,HBM
130560,SPTA3
100131608,P23D1
93979,CBPA5
341880,S35F4
163479,FNDC7
392307,F221B
145741,C2C4A
400629,TEX19
654790,PC4L1
284654,RSPO1
728819,C1C1L
84106,PRAM
284370,ZN615
389073,CB080
339366,ATL5
341405,PANKY
147381,CBLN2
255275,MADL2
100129654,TCF24
641455,POTEM
378925,RN148
220001,VWCE
151258,S38AB
399967,PATE2
145788,PIRC2
166752,FREM3
642597,AKAI1
92935,SYMM
643037,CK097
347404,LANC3
100506049,LRC72
645811,CC154
100144748,KILIN
146212,KCD19
342892,ZN850
402665,IGLO5
387718,TEX36
10285,SPF30
11034,DEST
10949,ROA0
55752,SEP11
10175,CNIH1
5921,RASA1
3965,LEG9
1968,IF2G
3858,K1C10
10801,SEPT9
9519,TBPL1
23176,SEPT8
663,BNIP2
221154,MICU2
23157,SEPT6
151011,SEP10
55754,CC50A
51441,YTHD2
51187,RLP24
54951,COMD8
51765,STK26
51444,RN138
29929,ALG6
58516,SHCAF
10594,PRP8
826,CPNS1
11224,RL35
8664,EIF3D
11315,PARK7
6727,SRP14
2665,GDIB
6135,RL11
377,ARF3
6152,RL24
6233,RS27A
2197,RS30
1072,COF1
6141,RL18
8665,EIF3F
6193,RS5
6155,RL27
4677,SYNC
6143,RL19
5250,S25A3
6133,RL9
6128,RL6
23399,CNEP1
4736,RL10A
5690,PSB2
10657,KHDR1
2079,ERH
283459,GATC
1603,DAD1
7528,TYY1
10899,JTB
6881,TAF10
4841,NONO
387,RHOA
6156,RL30
3326,HS90B
8724,SNX3
821,CALX
3184,HNRPD
9045,RL14
2987,KGUA
4946,OAZ1
533,VATO
3735,SYK
6194,RS6
6201,RS7
1327,COX41
10959,TMED2
6230,RS25
1938,EF2
6204,RS10
8992,VA0E1
3190,HNRPK
51433,APC5
3192,HNRPU
8661,EIF3A
4478,MOES
5573,KAP0
9948,WDR1
4691,NUCL
1173,AP2M1
3927,LASP1
9528,TMM59
801,CALM1
10487,CAP1
10728,TEBP
7453,SYWC
646817,SETLP
7314,UBB
5216,PROF1
6647,SODC
11337,GBRAP
3939,LDHA
6746,SSRB
5034,PDIA1
292,ADT2
9804,TOM20
967,CD63
6678,SPRC
7323,UB2D3
7494,XBP1
9741,LAP4A
975,CD81
754,PTTG
2739,LGUL
10971,1433T
57062,DDX24
5518,2AAA
10577,NPC2
8655,DYL1
10956,OS9
6129,RL7
5501,PP1G
4666,NACA
2876,GPX1
6232,RS27
2782,GBB1
2495,FRIH
10550,PRAF3
1808,DPYL2
6176,RLA1
4144,METK2
6210,RS15A
308,ANXA5
5695,PSB7
1891,ECH1
8826,IQGA1
2547,XRCC6
9802,DAZP2
60,ACTB
7009,BI1
3329,CH60
3920,LAMP2
7167,TPIS
2950,GSTP1
7756,ZN207
6227,RS21
10134,BAP31
9588,PRDX6
5499,PP1A
51669,SARAF
2783,GBB2
3015,H2AZ
2316,FLNA
8766,RB11A
23787,MTCH1
10694,TCPQ
5689,PSB1
3301,DNJA1
5710,PSMD4
7385,QCR2
5223,PGAM1
6772,STAT1
3068,HDGF
10724,OGA
3133,HLAE
8407,TAGL2
1337,CX6A1
6228,RS23
6191,RS4X
7913,DEK
6125,RL5
3150,HMGN1
22872,SC31A
10989,MIC60
6386,SDCB1
6160,RL31
226,ALDOA
5479,PPIB
5538,PPT1
8887,TAXB1
4190,MDHC
10096,ARP3
10970,CKAP4
6748,SSRD
10628,TXNIP
6184,RPN1
301,ANXA1
7533,1433F
6879,TAF7
4267,CD99
3945,LDHB
3187,HNRH1
10904,BLCAP
120,ADDG
2771,GNAI2
6222,RS18
2040,STOM
9375,TM9S2
526,VATB2
6389,SDHA
6235,RS29
378,ARF4
9276,COPB2
100288142,NBPFK
3956,LEG1
2879,GPX4
5688,PSA7
1351,COX8A
1984,IF5A1
1350,COX7C
1892,ECHM
5355,PLP2
3115,DPB1
8531,YBOX3
10726,NUDC
54386,TE2IP
372,COPD
262,DCAM
1476,CYTB
3065,HDAC1
6625,RU17
5887,RD23B
4714,NDUB8
2023,ENOA
9789,SPCS2
10423,CDIPT
7917,BAG6
9167,CO72L
6217,RS16
231,ALDR
5686,PSA5
11047,ADRM1
23608,MKRN1
23478,SC11A
9775,IF4A3
10541,AN32B
10581,IFM2
103910,ML12B
506,ATPB
6778,STAT6
2971,TF3A
6631,RU1C
79602,PAQR2
1315,COPB
310,ANXA7
7165,TPD54
1665,DHX15
1460,CSK2B
10181,RBM5
5691,PSB3
26020,LRP10
10437,GILT
217,ALDH2
9791,PTSS1
1340,CX6B1
6888,TALDO
9446,GSTO1
8878,SQSTM
7411,PFD3
1075,CATC
23369,PUM2
4792,IKBA
56681,SAR1A
9320,TRIPC
71,ACTG
2992,GLYG
3398,ID2
22938,SNW1
8667,EIF3H
9989,PP4R1
1347,CX7A2
11331,PHB2
8519,IFM1
1265,CNN2
223,AL9A1
10935,PRDX3
27044,SND1
1615,SYDC
3460,INGR2
51780,KDM3B
3716,JAK1
9246,UB2L6
6218,RS17
7076,TIMP1
6429,SRSF4
5713,PSMD7
740,RM49
7805,LAPM5
8872,CD123
10289,EIF1B
1345,COX6C
6118,RFA2
7251,TS101
55884,WSB2
103,DSRAD
3930,LBR
9559,VP26A
4738,NEDD8
23429,RYBP
3988,LICH
994,MPIP2
9208,LRRF1
567,B2MG
7319,UBE2A
6192,RS4Y1
2935,ERF3A
10412,NSA2
80335,WDR82
3074,HEXB
832,CAPZB
10519,CIB1
10095,ARC1B
23077,MYCB2
2180,ACSL1
4720,NDUS2
9643,MO4L2
6993,DYLT1
5782,PTN12
10209,EIF1
6392,DHSD
6169,RL38
9158,FIBP
23466,CBX6
4706,ACPM
4599,MX1
10975,QCR10
706,TSPO
5899,RALB
6643,SNX2
392,RHG01
10226,PLIN3
3475,IFRD1
9766,SUSD6
22889,KHDC4
27020,NPTN
10480,EIF3M
143,PARP4
10221,TRIB1
5692,PSB4
51567,TYDP2
2633,GBP1
1512,CATH
11079,RER1
10542,LTOR5
5436,RPB7
6890,TAP1
1445,CSK
1329,COX5B
5997,RGS2
10409,BASP1
5605,MP2K2
25874,MPC2
5532,PP2BB
1176,AP3S1
1666,DECR
4292,MLH1
23760,PIPNB
3659,IRF1
8673,VAMP8
1455,KC1G2
10473,HMGN4
10048,RANB9
2029,ENSA
4067,LYN
6223,RS19
9792,SRTD2
5699,PSB10
8813,DPM1
9263,ST17A
3459,INGR1
8036,SHOC2
22908,SAC1
3689,ITB2
6845,VAMP7
4938,OAS1
1520,CATS
10269,FACE1
2995,GLPC
3059,HCLS1
6147,RL23A
1535,CY24A
6793,STK10
9517,SPTC2
10952,SC61B
10567,PRAF1
1612,DAPK1
391,RHOG
9770,RASF2
6275,S10A4
3660,IRF2
4001,LMNB1
22838,RNF44
3117,DQA1
2162,F13A
8440,NCK2
51362,PRP17
6430,SRSF5
23531,PAQRB
963,CD53
23593,HEBP2
10106,CTDS2
5341,PLEK
10788,IQGA2
6653,SORL
4046,LSP1
10507,SEM4D
5537,PPP6
10475,TRI38
5423,DPOLB
4711,NDUB5
8227,AK17A
9377,COX5A
2332,FMR1
2014,EMP3
7764,ZN217
9553,RM33
5293,PK3CD
10379,IRF9
3732,CD82
3109,DMB
9111,NMI
5494,PPM1A
5813,PURA
5094,PCBP2
5728,PTEN
3394,IRF8
8459,TPST2
3561,IL2RG
962,CD48
7280,TBB2A
241,AL5AP
951,CD37
60489,ABC3G
5610,E2AK2
5700,PRS4
9535,GMFG
2313,FLI1
63940,GPSM3
11040,PIM2
6834,SURF1
2976,TF3C2
8942,KYNU
78988,RT63
27292,DIM1
2537,IFI6
10964,IF44L
960,CD44
642799,NPIA1
6402,LYAM1
100,ADA
8405,SPOP
29896,TRA2A
1043,CD52
4033,IRAG2
3669,ISG20
3437,IFIT3
3134,HLAF
11118,BT3A2
54440,SASH3
3385,ICAM3
4332,MNDA
4600,MX2
1396,CRIP1
1230,CCR1
4689,NCF4
965,LFA3
5110,PIMT
3560,IL2RB
3181,ROA2
51379,CRLF3
9636,ISG15
22826,DNJC8
7297,TYK2
509,ATPG
54732,TMED9
9450,LY86
22887,FOXJ3
54739,XAF1
939,CD27
311,ANX11
3428,IF16
1236,CCR7
8775,SNAA
7458,IF4H
57136,APMAP
2745,GLRX1
4707,NDUB1
8545,CGBP1
6767,F10A1
5204,PFD5
2787,GBG5
10318,TNIP1
22878,TPPC8
6780,STAU1
5880,RAC2
10943,MS3L1
4616,GA45B
6166,RL36L
3516,SUH
537,VAS1
10296,MAEA
5579,KPCB
10109,ARPC2
3431,SP110
118,ADDA
81552,VOPP1
81565,NDEL1
5042,PABP3
25816,TFIP8
8763,MUC24
3665,IRF7
1642,DDB1
5093,PCBP1
4904,YBOX1
87,ACTN1
7520,XRCC5
142,PARP1
6208,RS14
2222,FDFT
5515,PP2AA
10983,CCNI
1192,CLIC1
1431,CISY
3151,HMGN2
57515,SERC1
1650,OST48
529,VATE1
5052,PRDX1
6046,BRD2
9124,PDLI1
6188,RS3
2617,GARS
6170,RL39
3646,EIF3E
4898,NRDC
4723,NDUV1
5018,OXA1L
3106,HLAB
10094,ARPC3
9550,VATG1
8668,EIF3I
471,PUR9
6146,RL22
7514,XPO1
81631,MLP3B
900,CCNG1
3148,HMGB2
81688,CF062
3107,HLAC
4218,RAB8A
7818,RT29
23344,ESYT1
7905,REEP5
3936,PLSL
8666,EIF3G
3122,DRA
7386,UCRI
26994,RNF11
3837,IMB1
7316,UBC
6774,STAT3
7351,UCP2
25847,APC13
9500,MAGD1
203068,TBB5
1859,DYR1A
4191,MDHM
5696,PSB8
9061,PAPS1
8721,EDF1
23479,ISCU
11151,COR1A
51100,SHLB1
55651,NHP2
1027,CDN1B
9039,UBA3
23558,WBP2
7846,TBA1A
4615,MYD88
8773,SNP23
7326,UB2G1
22978,5NTC
26574,AATF
4125,MA2B1
2130,EWS
27069,GHITM
84790,TBA1C
7508,XPC
4200,MAOM
10490,VTI1B
5705,PRS8
5873,RB27A
9070,ASH2L
3588,I10R2
8930,MBD4
26135,SERB1
23240,T131L
85236,H2B1K
22827,PUF60
11314,CLM8
4688,NCF2
8115,TCL1A
328,APEX1
8703,B4GT3
7763,ZFAN5
27335,EIF3K
3135,HLAG
8031,NCOA4
51635,DHRS7
2213,FCG2B
961,CD47
645745,M1BL1
2091,FBRL
7417,VDAC2
1781,DC1I2
2124,EVI2B
515,AT5F1
4627,MYH9
1975,IF4B
677,TISB
10092,ARPC5
114908,PORIM
7155,TOP2B
3113,DPA1
55573,CDV3
9114,VA0D1
25941,TPGS2
4637,MYL6
293,ADT3
57178,ZMIZ1
26065,LS14A
23167,EFR3A
25957,PNISR
4502,MT2
10410,IFM3
23360,FNBP4
7277,TBA4A
23048,FNBP1
84656,GLYR1
1997,ELF1
1051,CEBPB
7324,UB2E1
2597,G3P
114882,OSBL8
3512,IGJ
25976,PARPT
2512,FRIL
23526,HMHA1
167227,DCP2
22934,RPIA
171586,ABHD3
23370,ARHGI
10346,TRI22
6206,RS12
6039,RNAS6
402055,SRR1L
6165,RL35A
643699,GOG8N
3105,HLAA
723790,H2A2A
8334,H2A1C
3125,DRB3
26999,CYFP2
9404,LPXN
7114,TYB4
389898,UE2NL
51386,EIF3L
51142,CHCH2
22818,COPZ1
9445,ITM2B
9168,TYB10
51507,RTF2
10135,NAMPT
51322,WAC
51094,PAQR1
373156,GSTK1
55256,MTND
11031,RAB31
23585,TM50A
51637,RTRAF
51371,POMP
4697,NDUA4
51504,TR112
55629,PNRC2
51398,ASTER
51646,YPEL5
51506,UFC1
4848,CNOT2
514,ATP5E
64083,GOLP3
11198,SP16H
57092,PCNP
51465,UB2J1
55249,YYAP1
51466,EVL
25994,HIG1A
5464,IPYR
55207,ARL8B
51150,CAB45
79869,CPSF7
4282,MIF
51719,CAB39
27249,MMAD
56851,EMC7
28972,SPCS1
51056,AMPL
10273,CHIP
55505,NOP10
51734,MSRB1
55585,UB2Q1
79180,EFHD2
27430,MAT2B
58472,SQOR
55069,TM248
51307,FA53C
28958,COA3
51024,FIS1
54502,RBM47
56674,TMM9B
55082,ARGL1
79077,DCTP1
64121,RRAGC
79004,CUED2
100532726,NDUCR
80232,WDR26
64747,MFSD1
9978,RBX1
79415,CYBC1
55696,RBM22
10066,SCAM2
56882,C42S1
51321,AMZ2
9525,VPS4B
55788,LMBD1
4708,NDUB2
2872,MKNK2
746,TM258
55577,NAGK
100188893,TOM6
63901,F111A
58526,M1IP1
51082,RPAC2
58486,ZBED5
55486,PARL
57162,PELI1
54539,NDUBB
51657,STYL1
29887,SNX10
56984,PSMG2
64761,PAR12
4696,NDUA3
29082,CHM4A
51278,IER5
55196,RESF1
64784,CRTC3
80279,CK5P3
55013,MCUB
55743,CHFR
51316,PLAC8
51167,NB5R4
64218,SEM4A
51374,ARAID
56616,DBLOH
64421,DCR1C
80223,RFIP1
55147,RBM23
51191,HERC5
55052,RM20
79670,TUT7
54878,DPP8
81876,RAB1B
83440,ADPGK
79961,DEN2D
83443,SF3B5
83442,SH3L3
665,BNI3L
9334,B4GT5
51596,CUTA
9214,FCMR
54469,ZFAN6
9960,UBP3
23603,COR1C
55272,IMP3
7311,RL40
80213,TM2D3
29086,BABA1
10163,WASF2
54915,YTHD1
91300,R3HD4
51372,TMA7
51218,GLRX5
57570,TRM5
29956,CERS2
55860,ARP10
114836,SLAF6
64326,COP1
54890,ALKB5
84450,ZN512
4541,NU6M
147694,ZN548
129285,PPR21
255231,MCLN2
201931,TM192
202051,SPA24
100506013,ELA
25824,PRDX5
102723680,CT452
140691,TRI69
7203,TCPG
26985,AP3M1
159090,PBIR2
56254,BRE1A
51000,S35B3
26258,BL1S6
51246,SHSA5
4715,NDUB9
51523,CXXC5
23731,TM245
55004,LTOR1
54940,OCAD1
83939,EIF2A
51060,TXD12
81037,CLP1L
8907,AP1M1
10056,SYFB
83606,GUCD1
51234,EMC4
29101,SSU72
51726,DJB11
83641,F107B
51255,RN181
51503,CWC15
58515,SELK
54888,NSUN2
51258,RM51
4716,NDUBA
84274,COQ5
84064,HDHD2
84273,NOA1
10783,NEK6
